task_id,application,players,replicate,seed,budget,method,mse,efficiency_error,data_sha256,source_path
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,48,PermutationSampling,0.012275513960481505,1.1102230246251565e-16,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,48,RegressionMSR,0.0037947389390155842,8.243114278938535e-07,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,48,LeverageSHAP,0.013694299201949745,3.3306690738754696e-16,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,48,ShaplEIG,0.00812350047130234,8.987410963223752e-07,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,64,KernelSHAP,0.01417805611033747,9.389625743594365e-09,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,64,PermutationSampling,0.012428039294874333,1.1102230246251565e-16,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,64,RegressionMSR,0.002520563932156443,9.744221641794226e-07,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,64,LeverageSHAP,0.014178052075334851,1.1102230246251565e-16,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,8,8,64,ShaplEIG,0.00042067080277650634,9.673927451325781e-07,fd8fe5dcd52a23b922849687e0a71f02003b36cda9a566d60f148ff166fb16db,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_8.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,16,KernelSHAP,0.03960637002358503,1.2469647980850596e-08,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,16,PermutationSampling,0.07338327220254093,0.0,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,16,RegressionMSR,0.006444498403272547,8.201277523767203e-07,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,16,LeverageSHAP,0.03960636888710042,1.1102230246251565e-16,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,16,ShaplEIG,0.005569790091827987,9.214968437198934e-07,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,24,KernelSHAP,0.09792539017206478,1.0944160577786022e-08,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,24,PermutationSampling,0.029394051110540297,0.0,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,24,RegressionMSR,0.0027714251807213425,1.084386894834033e-06,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,24,LeverageSHAP,0.09792556793121983,3.4416913763379853e-15,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,24,ShaplEIG,0.0010779033543101516,9.947497457973853e-07,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,32,KernelSHAP,0.023290894806894363,1.113627723370314e-08,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,32,PermutationSampling,0.029394051110540297,0.0,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,32,RegressionMSR,0.003842080546134799,8.310298652558501e-07,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,32,LeverageSHAP,0.023290896600723664,3.3306690738754696e-16,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,32,ShaplEIG,5.205777683059602e-06,1.0093917177655953e-06,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,48,KernelSHAP,0.019593038597593065,1.0647892456638886e-08,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,48,PermutationSampling,0.012578153307092818,1.1102230246251565e-16,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,48,RegressionMSR,0.0028041173421959444,3.883556017880707e-07,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,48,LeverageSHAP,0.019593039472924102,2.220446049250313e-16,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,48,ShaplEIG,6.649716535793043e-06,1.0248583793837085e-06,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,64,KernelSHAP,0.008644337437810389,9.340255568979217e-09,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,64,PermutationSampling,0.015588855783385355,1.1102230246251565e-16,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,64,RegressionMSR,0.0018043832225053233,8.48451691237706e-07,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,64,LeverageSHAP,0.008644336561706328,2.220446049250313e-16,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,9,9,64,ShaplEIG,7.286951171076692e-06,1.0328275839022183e-06,379cd8385f4e35e91a5a297962f16c98dd1fb353493854dd86288eddfcf558d2,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_9.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,16,KernelSHAP,0.06382965161416826,1.3479587446241226e-08,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,16,PermutationSampling,0.05541998470833072,0.0,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,16,RegressionMSR,0.009782789369107436,7.560702216524717e-07,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,16,LeverageSHAP,0.0638296497192913,4.440892098500626e-16,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,16,ShaplEIG,0.008469177449790834,9.276497481280899e-07,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,24,KernelSHAP,0.11133687519768734,1.2355452883028306e-08,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,24,PermutationSampling,0.028120813536785427,0.0,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,24,RegressionMSR,0.0034364216706689265,5.01013346365653e-07,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,24,LeverageSHAP,0.111336923047369,9.992007221626409e-16,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,24,ShaplEIG,0.003678340839413188,8.87691797180068e-07,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,32,KernelSHAP,0.04147403287624722,1.0680080375635725e-08,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,32,PermutationSampling,0.028120813536785427,0.0,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,32,RegressionMSR,0.0038195203372626933,4.374833224574104e-07,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,32,LeverageSHAP,0.041474027575815205,5.551115123125783e-16,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,32,ShaplEIG,4.104534017983511e-06,1.0575185686034771e-06,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,48,KernelSHAP,0.04409334892546296,1.0969748664990675e-08,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,48,PermutationSampling,0.010749083084654325,0.0,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,48,RegressionMSR,0.0037326285208564266,1.011823769658804e-06,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,48,LeverageSHAP,0.04409335411734964,1.1102230246251565e-16,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,48,ShaplEIG,5.433820217843989e-06,1.072982726779692e-06,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,64,KernelSHAP,0.02909007027405523,1.0086016910548778e-08,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,64,PermutationSampling,0.01342272833453573,1.1102230246251565e-16,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,64,RegressionMSR,0.0024938316616585276,4.6322611524374224e-07,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,64,LeverageSHAP,0.029090058929699264,2.220446049250313e-16,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,10,10,64,ShaplEIG,5.2055815020716935e-06,1.080257569063825e-06,5d93aa900c57486ccfaa02c21eb2cf38c852f2a2c4c4e50db3796929e4fe3bed,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_10.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,16,KernelSHAP,0.14975285603817384,1.2657513037694912e-08,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,16,PermutationSampling,0.07479612235731438,0.0,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,16,RegressionMSR,0.005929746589563937,7.582129910588264e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,16,LeverageSHAP,0.14975285184235582,0.0,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,16,ShaplEIG,0.007775107747012844,9.133169793784646e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,24,KernelSHAP,0.08239403126517775,1.1598649263255822e-08,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,24,PermutationSampling,0.032479954350684515,0.0,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,24,RegressionMSR,0.003664490129769564,9.211926226271316e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,24,LeverageSHAP,0.08239400342267018,1.1102230246251565e-16,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,24,ShaplEIG,0.004566495529627384,9.25219298730795e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,32,KernelSHAP,0.03787244551547098,9.928789013180506e-09,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,32,PermutationSampling,0.032479954350684515,0.0,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,32,RegressionMSR,0.00227067980988527,2.921242412412539e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,32,LeverageSHAP,0.03787244132799108,2.220446049250313e-16,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,32,ShaplEIG,0.002936823913399305,9.464579902029868e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,48,KernelSHAP,0.01881200190250886,1.0280331808054655e-08,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,48,PermutationSampling,0.02183385235459321,0.0,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,48,RegressionMSR,0.0018372111168899296,5.741226232203189e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,48,LeverageSHAP,0.018812002938038735,2.220446049250313e-16,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,48,ShaplEIG,3.3154797801932978e-06,9.926140789318083e-07,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
dv_gb_bike_sharing,Bike Sharing data valuation / gradient boosting,10,11,11,64,KernelSHAP,0.013374754661466004,9.338108841738801e-09,dd89e342b7df702bce33da1e3ecdeaaeefe9d869979f350861fc9c23800b9614,data/precomputed_games/BikeSharing_DatasetValuation_Game/10/model_name=gradient_boosting_player_sizes=increasing_n_players=10_11.npz
